date,sleep_total_min,sleep_deep_min,sleep_light_min,sleep_rem_min,sleep_awake_min,sleep_score,sleep_quality_score,sleep_recovery_score,resp_avg,sleep_stress_avg,restless_moments,hrv_overnight_ms,hrv_status,hrv_weekly_avg,overnight_hr,rhr,spo2_status,vo2max_running,vo2max_fitnessage,bio_age,bmi,acute_load,chronic_load,acwr,acwr_status,training_status,fitness_trend,readiness_score,readiness_level,recovery_time_hr,pred_5k_s,pred_10k_s,pred_half_s,pred_marathon_s
2026-03-01,469.0,58.0,352.0,59.0,37.0,78.0,72.0,77.0,15.57,16.7,46.0,35.0,IN_RANGE,33.0,68.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,97.0,PRIME,1.0,1715.0,3512.0,7811.0,18108.0
2026-03-02,367.0,43.0,219.0,105.0,3.0,72.0,83.0,66.0,17.41,21.9,24.0,30.0,IN_RANGE,32.0,71.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,85.0,HIGH,1.0,1716.0,3515.0,7831.0,18141.0
2026-03-03,329.0,16.0,253.0,60.0,35.0,56.0,58.0,44.0,17.23,31.9,40.0,25.0,IN_RANGE,32.0,77.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,78.0,HIGH,0.0,1717.0,3518.0,7850.0,18176.0
2026-03-04,420.0,58.0,274.0,88.0,8.0,78.0,80.0,70.0,14.71,20.2,49.0,32.0,IN_RANGE,32.0,70.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,74.0,MODERATE,1.0,1718.0,3521.0,7871.0,18211.0
2026-03-05,417.0,21.0,285.0,111.0,24.0,72.0,74.0,70.0,16.86,20.1,39.0,30.0,IN_RANGE,33.0,71.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,86.0,HIGH,1.0,1719.0,3529.0,7898.0,18244.0
2026-03-06,411.0,74.0,247.0,90.0,3.0,70.0,78.0,49.0,17.44,29.7,37.0,28.0,IN_RANGE,31.0,73.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,79.0,HIGH,1.0,1720.0,3536.0,7921.0,18265.0
2026-03-07,406.0,67.0,261.0,78.0,31.0,72.0,72.0,62.0,15.31,24.2,41.0,32.0,IN_RANGE,30.0,75.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,76.0,HIGH,1.0,1721.0,3544.0,7944.0,18287.0
2026-03-08,391.0,80.0,232.0,79.0,5.0,75.0,83.0,65.0,16.02,22.4,37.0,29.0,IN_RANGE,29.0,74.0,67.0,IN_RANGE,40.0,48.5,23.2,20.7,115.0,100.0,1.1,OPTIMAL,MAINTAINING,NO_CHANGE,29.0,LOW,2508.0,1728.0,3560.0,7987.0,18353.0
2026-03-09,349.0,53.0,251.0,45.0,4.0,70.0,78.0,72.0,15.77,18.8,44.0,29.0,IN_RANGE,29.0,73.0,67.0,IN_RANGE,,48.5,23.2,20.7,104.0,100.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,35.0,LOW,1862.0,1729.0,3566.0,8003.0,18377.0
2026-03-10,408.0,44.0,299.0,65.0,15.0,73.0,74.0,66.0,15.17,22.0,37.0,28.0,IN_RANGE,30.0,74.0,,IN_RANGE,,,,,92.0,100.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,55.0,MODERATE,386.0,1730.0,3573.0,8015.0,18401.0
2026-03-11,452.0,61.0,325.0,66.0,6.0,76.0,75.0,61.0,16.03,24.4,47.0,33.0,IN_RANGE,30.0,74.0,67.0,IN_RANGE,,48.5,23.2,20.7,81.0,100.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,65.0,MODERATE,1.0,1732.0,3578.0,8028.0,18425.0
2026-03-12,439.0,70.0,248.0,121.0,12.0,80.0,81.0,68.0,15.91,21.0,43.0,29.0,IN_RANGE,30.0,71.0,,IN_RANGE,,,,,69.0,100.0,0.6,LOW,MAINTAINING,NO_CHANGE,75.0,HIGH,1.0,1733.0,3582.0,8041.0,18450.0
2026-03-13,406.0,61.0,274.0,71.0,5.0,74.0,77.0,63.0,16.04,23.5,46.0,27.0,IN_RANGE,30.0,75.0,,IN_RANGE,,,,,58.0,100.0,0.5,LOW,RECOVERY,NO_CHANGE,66.0,MODERATE,1.0,1735.0,3586.0,8053.0,18475.0
2026-03-14,461.0,46.0,301.0,114.0,20.0,79.0,76.0,68.0,15.35,21.2,48.0,26.0,IN_RANGE,29.0,73.0,67.0,IN_RANGE,,48.5,23.2,20.7,46.0,100.0,0.4,LOW,RECOVERY,NO_CHANGE,80.0,HIGH,1.0,1736.0,3591.0,8066.0,18500.0
2026-03-15,489.0,68.0,278.0,143.0,15.0,86.0,82.0,73.0,16.6,18.5,36.0,30.0,IN_RANGE,29.0,72.0,,IN_RANGE,,,,,35.0,100.0,0.3,LOW,DETRAINING,NO_RESULT,88.0,HIGH,1.0,1738.0,3597.0,8088.0,18545.0
2026-03-16,364.0,26.0,319.0,19.0,36.0,62.0,61.0,67.0,16.84,21.4,37.0,28.0,IN_RANGE,29.0,73.0,,IN_RANGE,,,,,23.0,100.0,0.2,LOW,DETRAINING,NO_RESULT,71.0,MODERATE,1.0,1739.0,3601.0,8100.0,18569.0
2026-03-17,379.0,44.0,261.0,74.0,30.0,75.0,75.0,77.0,15.06,16.5,49.0,34.0,IN_RANGE,29.0,70.0,67.0,IN_RANGE,,48.5,23.2,20.7,12.0,100.0,0.1,LOW,DETRAINING,NO_RESULT,76.0,HIGH,1.0,1740.0,3606.0,8110.0,18592.0
2026-03-18,386.0,34.0,277.0,75.0,68.0,65.0,63.0,59.0,15.71,25.5,39.0,30.0,IN_RANGE,29.0,73.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1742.0,3612.0,8131.0,18638.0
2026-03-19,350.0,67.0,227.0,56.0,11.0,65.0,72.0,52.0,14.64,28.4,47.0,31.0,IN_RANGE,29.0,74.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1743.0,3617.0,8143.0,18663.0
2026-03-20,384.0,55.0,271.0,58.0,8.0,68.0,72.0,52.0,16.31,28.3,42.0,27.0,IN_RANGE,29.0,75.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,66.0,MODERATE,1.0,1745.0,3621.0,8153.0,18687.0
2026-03-21,346.0,84.0,195.0,67.0,2.0,73.0,89.0,85.0,14.48,13.6,36.0,39.0,IN_RANGE,31.0,68.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,75.0,HIGH,1.0,1746.0,3624.0,8164.0,18710.0
2026-03-22,398.0,67.0,290.0,41.0,22.0,71.0,73.0,68.0,16.65,21.0,45.0,34.0,IN_RANGE,32.0,70.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,81.0,HIGH,1.0,1748.0,3631.0,8187.0,18762.0
2026-03-23,356.0,57.0,258.0,41.0,42.0,60.0,61.0,48.0,16.93,30.1,34.0,28.0,IN_RANGE,32.0,72.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1749.0,3636.0,8199.0,18788.0
2026-03-24,333.0,67.0,209.0,57.0,4.0,69.0,83.0,69.0,16.51,20.3,36.0,32.0,IN_RANGE,31.0,74.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,64.0,MODERATE,1.0,1751.0,3641.0,8212.0,18815.0
2026-03-25,427.0,55.0,280.0,92.0,6.0,81.0,84.0,80.0,14.36,14.9,46.0,37.0,IN_RANGE,32.0,69.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,89.0,HIGH,1.0,1752.0,3646.0,8225.0,18842.0
2026-03-26,434.0,33.0,329.0,72.0,34.0,71.0,67.0,62.0,15.79,24.1,47.0,34.0,IN_RANGE,33.0,70.0,66.0,IN_RANGE,,48.6,23.0,20.7,,,,,DETRAINING,NO_RESULT,87.0,HIGH,1.0,1754.0,3653.0,8245.0,18899.0
2026-03-27,421.0,49.0,312.0,60.0,19.0,72.0,70.0,63.0,16.2,23.5,57.0,31.0,IN_RANGE,33.0,79.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,85.0,HIGH,1.0,1756.0,3657.0,8255.0,18927.0
2026-03-28,440.0,94.0,262.0,84.0,12.0,81.0,80.0,70.0,16.53,20.1,44.0,29.0,IN_RANGE,32.0,71.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,91.0,HIGH,1.0,1757.0,3661.0,8266.0,18955.0
2026-03-29,443.0,57.0,317.0,69.0,10.0,77.0,77.0,64.0,16.92,22.8,39.0,27.0,IN_RANGE,31.0,74.0,,UNKNOWN,,,,,,,,,DETRAINING,NO_RESULT,90.0,HIGH,1.0,1759.0,3666.0,8277.0,18985.0
2026-03-30,405.0,33.0,312.0,60.0,1.0,78.0,87.0,100.0,14.41,8.1,43.0,43.0,ABOVE,33.0,65.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,91.0,HIGH,1.0,1760.0,3672.0,8296.0,19047.0
2026-03-31,362.0,36.0,278.0,48.0,31.0,66.0,68.0,63.0,16.85,23.5,32.0,27.0,IN_RANGE,32.0,71.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,80.0,HIGH,1.0,1762.0,3677.0,8307.0,19077.0
2026-04-01,340.0,97.0,177.0,66.0,0.0,69.0,83.0,62.0,15.73,24.2,25.0,30.0,IN_RANGE,31.0,70.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,76.0,HIGH,0.0,1764.0,3682.0,8318.0,19106.0
2026-04-02,352.0,43.0,250.0,59.0,3.0,68.0,75.0,63.0,16.68,23.6,44.0,27.0,IN_RANGE,30.0,76.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,71.0,MODERATE,1.0,1765.0,3687.0,8329.0,19136.0
2026-04-03,418.0,64.0,290.0,64.0,7.0,77.0,79.0,71.0,16.52,19.3,43.0,31.0,IN_RANGE,30.0,72.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,77.0,HIGH,1.0,1767.0,3692.0,8341.0,19167.0
2026-04-04,477.0,61.0,294.0,122.0,26.0,79.0,75.0,64.0,15.53,22.8,49.0,27.0,IN_RANGE,30.0,75.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,90.0,HIGH,1.0,1769.0,3697.0,8353.0,19198.0
2026-04-05,440.0,82.0,264.0,94.0,2.0,86.0,90.0,87.0,16.28,13.3,47.0,39.0,IN_RANGE,32.0,69.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,98.0,PRIME,1.0,1770.0,3702.0,8372.0,19265.0
2026-04-06,388.0,64.0,244.0,80.0,8.0,61.0,67.0,35.0,14.99,35.5,42.0,30.0,IN_RANGE,30.0,75.0,66.0,UNKNOWN,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,73.0,MODERATE,1.0,1772.0,3708.0,8384.0,19297.0
2026-04-07,413.0,65.0,286.0,62.0,15.0,77.0,78.0,80.0,14.46,15.1,56.0,34.0,IN_RANGE,31.0,70.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,78.0,HIGH,1.0,1774.0,3713.0,8397.0,19330.0
2026-04-08,396.0,57.0,280.0,59.0,6.0,78.0,84.0,87.0,15.42,13.2,45.0,40.0,IN_RANGE,32.0,68.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,90.0,HIGH,1.0,1776.0,3719.0,8409.0,19363.0
2026-04-09,407.0,57.0,250.0,100.0,23.0,74.0,76.0,65.0,15.83,22.8,45.0,31.0,IN_RANGE,33.0,75.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,89.0,HIGH,1.0,1779.0,3725.0,8422.0,19397.0
2026-04-10,407.0,67.0,223.0,117.0,12.0,79.0,80.0,72.0,15.46,19.2,42.0,34.0,IN_RANGE,33.0,70.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,90.0,HIGH,1.0,1782.0,3731.0,8436.0,19431.0
2026-04-11,503.0,53.0,389.0,61.0,28.0,74.0,68.0,62.0,16.12,24.2,57.0,29.0,IN_RANGE,34.0,75.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,85.0,HIGH,1.0,1784.0,3738.0,8450.0,19467.0
2026-04-12,408.0,67.0,277.0,64.0,8.0,74.0,77.0,65.0,16.42,22.3,49.0,28.0,IN_RANGE,32.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,87.0,HIGH,1.0,1784.0,3741.0,8468.0,19537.0
2026-04-13,359.0,58.0,264.0,37.0,1.0,69.0,77.0,67.0,14.04,21.6,36.0,30.0,IN_RANGE,32.0,75.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,82.0,HIGH,1.0,1785.0,3745.0,8478.0,19566.0
2026-04-14,471.0,63.0,333.0,75.0,28.0,79.0,73.0,67.0,16.27,21.8,47.0,35.0,IN_RANGE,32.0,69.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,88.0,HIGH,1.0,1786.0,3749.0,8489.0,19595.0
2026-04-15,405.0,87.0,220.0,98.0,3.0,76.0,86.0,62.0,16.84,23.9,36.0,27.0,IN_RANGE,30.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,85.0,HIGH,1.0,1787.0,3753.0,8500.0,19625.0
2026-04-16,422.0,51.0,301.0,70.0,15.0,73.0,73.0,62.0,17.19,24.1,44.0,26.0,IN_RANGE,30.0,75.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,80.0,HIGH,1.0,1789.0,3757.0,8510.0,19654.0
2026-04-17,424.0,29.0,297.0,98.0,8.0,74.0,76.0,63.0,14.89,23.3,49.0,32.0,IN_RANGE,29.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,79.0,HIGH,1.0,1789.0,3760.0,8521.0,19684.0
2026-04-18,262.0,38.0,224.0,0.0,27.0,42.0,54.0,45.0,16.14,31.3,28.0,25.0,IN_RANGE,29.0,80.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,29.0,LOW,335.0,1791.0,3765.0,8532.0,19714.0
2026-04-19,420.0,45.0,249.0,126.0,12.0,77.0,77.0,70.0,15.83,20.1,47.0,31.0,IN_RANGE,29.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,64.0,MODERATE,1.0,1792.0,3769.0,8542.0,19743.0
2026-04-20,380.0,32.0,328.0,20.0,14.0,58.0,61.0,50.0,17.14,29.2,30.0,26.0,IN_RANGE,29.0,80.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,53.0,MODERATE,30.0,1793.0,3772.0,8553.0,19772.0
2026-04-21,346.0,58.0,220.0,68.0,2.0,68.0,79.0,61.0,16.45,24.6,31.0,32.0,IN_RANGE,28.0,70.0,65.0,UNKNOWN,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,57.0,MODERATE,1.0,1794.0,3776.0,8564.0,19802.0
2026-04-22,431.0,56.0,301.0,74.0,10.0,76.0,76.0,67.0,15.52,21.3,42.0,31.0,IN_RANGE,29.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,,,,,DETRAINING,NO_RESULT,71.0,MODERATE,1.0,1796.0,3780.0,8574.0,19831.0
2026-04-23,367.0,68.0,232.0,67.0,22.0,66.0,72.0,51.0,17.02,28.9,34.0,25.0,IN_RANGE,29.0,79.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,67.0,MODERATE,1.0,1797.0,3784.0,8585.0,19860.0
2026-04-24,424.0,69.0,309.0,46.0,19.0,72.0,70.0,63.0,16.93,23.4,40.0,28.0,IN_RANGE,28.0,76.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1798.0,3788.0,8595.0,19890.0
2026-04-25,289.0,61.0,192.0,36.0,0.0,60.0,83.0,71.0,16.17,19.7,26.0,31.0,IN_RANGE,29.0,72.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,64.0,MODERATE,1.0,1799.0,3792.0,8606.0,19920.0
2026-04-26,222.0,16.0,206.0,0.0,3.0,31.0,46.0,16.0,15.79,43.2,29.0,27.0,IN_RANGE,28.0,77.0,66.0,IN_RANGE,37.0,47.1,24.3,22.4,246.0,100.0,2.4,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,5028.0,1831.0,3864.0,8758.0,20254.0
2026-04-27,458.0,44.0,351.0,63.0,12.0,52.0,56.0,12.0,18.66,45.2,39.0,18.0,BELOW,27.0,83.0,,IN_RANGE,,,,,221.0,100.0,2.2,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,4217.0,1832.0,3868.0,8770.0,20287.0
2026-04-28,372.0,62.0,250.0,60.0,2.0,74.0,82.0,75.0,15.96,17.4,36.0,30.0,IN_RANGE,27.0,74.0,66.0,IN_RANGE,,47.1,24.3,22.4,197.0,100.0,1.9,HIGH,OVERREACHING,NO_RESULT,1.0,POOR,2774.0,1834.0,3873.0,8782.0,20319.0
2026-04-29,372.0,54.0,268.0,50.0,9.0,68.0,71.0,56.0,16.25,26.8,40.0,32.0,IN_RANGE,27.0,74.0,66.0,IN_RANGE,,47.1,24.3,22.4,172.0,100.0,1.7,HIGH,MAINTAINING,NO_RESULT,10.0,POOR,1338.0,1835.0,3877.0,8794.0,20352.0
2026-04-30,286.0,48.0,198.0,40.0,0.0,60.0,80.0,76.0,15.74,17.2,39.0,37.0,IN_RANGE,28.0,71.0,66.0,IN_RANGE,,47.1,24.3,22.4,147.0,100.0,1.4,OPTIMAL,MAINTAINING,NO_RESULT,31.0,LOW,1.0,1837.0,3882.0,8807.0,20385.0
2026-05-01,491.0,32.0,323.0,136.0,27.0,77.0,73.0,65.0,17.16,22.6,50.0,30.0,IN_RANGE,28.0,75.0,,IN_RANGE,,,,,123.0,100.0,1.2,OPTIMAL,PRODUCTIVE,NO_RESULT,39.0,LOW,1.0,1838.0,3886.0,8819.0,20418.0
2026-05-02,342.0,42.0,258.0,42.0,11.0,66.0,72.0,66.0,17.14,22.1,43.0,27.0,IN_RANGE,28.0,73.0,67.0,IN_RANGE,,47.0,24.4,22.4,99.0,100.0,0.9,OPTIMAL,MAINTAINING,NO_RESULT,59.0,MODERATE,1.0,1840.0,3891.0,8832.0,20451.0
2026-05-03,424.0,47.0,272.0,105.0,13.0,80.0,79.0,63.0,18.0,23.7,28.0,26.0,IN_RANGE,28.0,74.0,67.0,IN_RANGE,,47.0,24.4,22.4,75.0,100.0,0.7,LOW,MAINTAINING,NO_RESULT,55.0,MODERATE,1.0,1841.0,3895.0,8844.0,20485.0
2026-05-04,389.0,53.0,327.0,9.0,47.0,58.0,58.0,66.0,15.89,21.9,45.0,26.0,IN_RANGE,29.0,74.0,67.0,IN_RANGE,,47.0,24.4,22.4,50.0,100.0,0.4,LOW,RECOVERY,NO_RESULT,56.0,MODERATE,30.0,1843.0,3900.0,8858.0,20520.0
2026-05-05,405.0,48.0,347.0,10.0,14.0,57.0,59.0,50.0,16.89,29.3,46.0,29.0,IN_RANGE,29.0,75.0,67.0,IN_RANGE,,47.0,24.4,22.4,25.0,100.0,0.2,LOW,RECOVERY,NO_RESULT,52.0,MODERATE,44.0,1845.0,3906.0,8871.0,20555.0
2026-05-06,448.0,56.0,269.0,123.0,0.0,83.0,85.0,72.0,15.96,19.1,43.0,31.0,IN_RANGE,29.0,72.0,67.0,IN_RANGE,,47.0,24.4,22.4,1.0,100.0,0.0,LOW,RECOVERY,NO_RESULT,74.0,MODERATE,1.0,1846.0,3911.0,8884.0,20591.0
2026-05-07,411.0,71.0,254.0,86.0,7.0,79.0,83.0,74.0,14.71,17.8,42.0,33.0,IN_RANGE,29.0,70.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,RECOVERY,NO_RESULT,83.0,HIGH,1.0,1848.0,3916.0,8898.0,20627.0
2026-05-08,267.0,67.0,192.0,8.0,0.0,49.0,75.0,71.0,15.53,19.7,26.0,34.0,IN_RANGE,29.0,71.0,,IN_RANGE,,,,,,,,,RECOVERY,NO_RESULT,39.0,LOW,160.0,1850.0,3922.0,8912.0,20663.0
2026-05-09,,,,,,,,,,,,,,30.0,,,,,,,,,,,,DETRAINING,NO_RESULT,58.0,MODERATE,1.0,1853.0,3928.0,8927.0,20701.0
2026-05-10,411.0,78.0,261.0,72.0,6.0,80.0,86.0,79.0,16.57,15.3,40.0,34.0,IN_RANGE,31.0,69.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,78.0,HIGH,1.0,1849.0,3928.0,8947.0,20788.0
2026-05-11,378.0,83.0,238.0,57.0,10.0,75.0,82.0,76.0,15.36,16.9,35.0,33.0,IN_RANGE,32.0,69.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,90.0,HIGH,1.0,1851.0,3933.0,8959.0,20823.0
2026-05-12,289.0,41.0,228.0,20.0,54.0,50.0,51.0,32.0,,36.6,28.0,23.0,IN_RANGE,31.0,79.0,67.0,UNKNOWN,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,59.0,MODERATE,145.0,1852.0,3938.0,8973.0,20858.0
2026-05-13,439.0,0.0,337.0,102.0,3.0,59.0,69.0,66.0,16.87,22.0,49.0,28.0,IN_RANGE,31.0,74.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,54.0,MODERATE,15.0,1854.0,3942.0,8986.0,20893.0
2026-05-14,420.0,58.0,272.0,90.0,0.0,75.0,78.0,60.0,15.61,24.8,39.0,28.0,IN_RANGE,30.0,72.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,72.0,MODERATE,1.0,1855.0,3947.0,8999.0,20928.0
2026-05-15,456.0,98.0,280.0,78.0,32.0,70.0,67.0,51.0,17.16,28.7,49.0,22.0,BELOW,28.0,76.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1857.0,3952.0,9012.0,20964.0
2026-05-16,395.0,71.0,253.0,71.0,6.0,79.0,86.0,89.0,14.92,12.8,47.0,37.0,IN_RANGE,29.0,67.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,79.0,HIGH,1.0,1858.0,3956.0,9025.0,20999.0
2026-05-17,,,,,,,,,,,,,,28.0,,67.0,,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,72.0,MODERATE,1.0,1860.0,3961.0,9038.0,21035.0
2026-05-18,460.0,57.0,312.0,91.0,5.0,84.0,81.0,70.0,15.67,20.2,37.0,33.0,IN_RANGE,28.0,72.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,88.0,HIGH,1.0,1861.0,3965.0,9051.0,21068.0
2026-05-19,418.0,39.0,279.0,100.0,9.0,75.0,80.0,62.0,15.12,23.9,36.0,32.0,IN_RANGE,30.0,73.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,85.0,HIGH,1.0,1863.0,3969.0,9063.0,21102.0
2026-05-20,449.0,64.0,262.0,123.0,12.0,81.0,81.0,69.0,15.54,20.6,46.0,37.0,IN_RANGE,31.0,68.0,67.0,IN_RANGE,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,88.0,HIGH,1.0,1864.0,3972.0,9076.0,21135.0
2026-05-21,,,,,,,,,,,,,,32.0,,67.0,,,47.0,24.4,22.4,,,,,DETRAINING,NO_RESULT,75.0,HIGH,390.0,1865.0,3976.0,9088.0,21169.0
2026-05-22,462.0,49.0,316.0,97.0,11.0,83.0,80.0,78.0,14.54,15.9,49.0,40.0,ABOVE,36.0,68.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,92.0,HIGH,1.0,1867.0,3979.0,9100.0,21203.0
2026-05-23,462.0,59.0,287.0,116.0,44.0,76.0,72.0,64.0,16.2,23.0,54.0,36.0,IN_RANGE,35.0,69.0,66.0,IN_RANGE,,47.1,24.3,22.4,,,,,DETRAINING,NO_RESULT,83.0,HIGH,1.0,1869.0,3983.0,9113.0,21236.0
2026-05-24,374.0,73.0,241.0,60.0,13.0,65.0,72.0,47.0,17.36,30.5,42.0,25.0,IN_RANGE,33.0,75.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,80.0,HIGH,1.0,1870.0,3986.0,9125.0,21270.0
2026-05-25,370.0,67.0,265.0,38.0,15.0,67.0,73.0,58.0,17.1,26.0,34.0,25.0,IN_RANGE,32.0,78.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,67.0,MODERATE,1.0,1871.0,3990.0,9138.0,21303.0
2026-05-26,467.0,74.0,311.0,82.0,5.0,83.0,80.0,68.0,14.7,20.9,40.0,33.0,IN_RANGE,32.0,71.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,87.0,HIGH,1.0,1873.0,3993.0,9150.0,21337.0
2026-05-27,430.0,63.0,260.0,107.0,1.0,81.0,85.0,71.0,15.02,19.6,44.0,37.0,IN_RANGE,32.0,67.0,66.0,IN_RANGE,38.0,47.1,24.3,22.4,104.0,100.0,1.0,OPTIMAL,MAINTAINING,NO_RESULT,54.0,MODERATE,2084.0,1874.0,3998.0,9163.0,21323.0
2026-05-28,419.0,57.0,268.0,94.0,14.0,76.0,77.0,65.0,15.04,22.7,44.0,31.0,IN_RANGE,32.0,71.0,65.0,IN_RANGE,,47.3,24.2,22.4,93.0,100.0,0.9,OPTIMAL,MAINTAINING,NO_RESULT,64.0,MODERATE,621.0,1876.0,4001.0,9176.0,21356.0
2026-05-29,416.0,65.0,277.0,74.0,3.0,78.0,81.0,72.0,15.06,19.2,43.0,32.0,IN_RANGE,31.0,73.0,65.0,IN_RANGE,,47.3,24.2,22.4,83.0,100.0,0.8,OPTIMAL,MAINTAINING,NO_RESULT,73.0,MODERATE,1.0,1877.0,4005.0,9188.0,21390.0
2026-05-30,454.0,64.0,308.0,82.0,0.0,81.0,80.0,69.0,15.62,20.7,42.0,35.0,IN_RANGE,31.0,68.0,65.0,IN_RANGE,,47.3,24.2,22.4,73.0,100.0,0.7,LOW,MAINTAINING,NO_RESULT,80.0,HIGH,1.0,1879.0,4009.0,9201.0,21424.0
2026-05-31,466.0,94.0,299.0,73.0,23.0,80.0,78.0,67.0,17.4,21.6,50.0,29.0,IN_RANGE,31.0,71.0,,IN_RANGE,,,,,62.0,100.0,0.6,LOW,RECOVERY,NO_RESULT,77.0,HIGH,1.0,1874.0,4007.0,9218.0,21514.0
